ship_filename,port_name,max_size,gimbal_type,category,mount_name,sub_port_count,weapon_sizes,default_weapons
orig_600i_executive_edition,hardpoint_remote_turret_top,5,Turret,remote_turret,orig_600i_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_600i_executive_edition,hardpoint_remote_turret_bottom,5,Turret,remote_turret,orig_600i_scitem_remote_turret_bottom_exec_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_600i_executive_edition,hardpoint_missilerack_upper_left,5,Fixed,missile,mrck_s05_orig_600i_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_600i_executive_edition,hardpoint_missilerack_upper_right,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_upper_right,1,3,misl_s03_cs_fski_arrester
orig_600i_executive_edition,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_lower_left,1,3,misl_s03_cs_fski_arrester
orig_600i_executive_edition,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_lower_right,1,3,misl_s03_cs_fski_arrester
orig_600i_executive_edition,hardpoint_weapon_centre,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
orig_600i_touring,hardpoint_remote_turret_top,5,Turret,remote_turret,orig_600i_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_600i_touring,hardpoint_remote_turret_bottom,5,Turret,remote_turret,orig_600i_scitem_remote_turret_bottom_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_600i_touring,hardpoint_missilerack_upper_left,5,Fixed,missile,mrck_s05_orig_600i_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_600i_touring,hardpoint_missilerack_upper_right,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_upper_right,1,3,misl_s03_cs_fski_arrester
orig_600i_touring,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_lower_left,1,3,misl_s03_cs_fski_arrester
orig_600i_touring,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_600i_quad_s03_lower_right,1,3,misl_s03_cs_fski_arrester
orig_600i_touring,hardpoint_weapon_centre,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
orig_85x,hardpoint_turret,3,Turret,manned_turret,entityclassdefinition.orig_85x_turret,2,"2,2","klwe_laserrepeater_s2,klwe_laserrepeater_s2"
orig_85x,hardpoint_turret_left,2,Gimbal,manned_turret,mount_gimbal_s2,1,2,klwe_laserrepeater_s2
orig_85x,hardpoint_turret_right,2,Gimbal,manned_turret,mount_gimbal_s2,1,2,klwe_laserrepeater_s2
orig_890jump,hardpoint_remote_turret_left,5,Turret,remote_turret,orig_890j_scitem_remote_turret_2_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump,hardpoint_remote_turret_right,5,Turret,remote_turret,orig_890j_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump,hardpoint_turret_upper,5,Turret,manned_turret,orig_890j_scitem_turret_upper,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump,hardpoint_turret_lower,5,Turret,manned_turret,orig_890j_scitem_turret_lower,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_890j_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_890jump,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_890j_quad_s03_r,1,3,misl_s03_cs_fski_arrester
orig_890jump,hardpoint_PDC_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump,hardpoint_PDC_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_remote_turret_left,5,Turret,remote_turret,orig_890j_scitem_remote_turret_2_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_drug_01,hardpoint_remote_turret_right,5,Turret,remote_turret,orig_890j_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_drug_01,hardpoint_turret_upper,5,Turret,manned_turret,orig_890j_scitem_turret_upper,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_drug_01,hardpoint_turret_lower,5,Turret,manned_turret,orig_890j_scitem_turret_lower,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_drug_01,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_890j_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_890jump_drug_01,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_890j_quad_s03_r,1,3,misl_s03_cs_fski_arrester
orig_890jump_drug_01,hardpoint_PDC_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_drug_01,hardpoint_PDC_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_remote_turret_left,5,Turret,remote_turret,orig_890j_scitem_remote_turret_2_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_hijacked,hardpoint_remote_turret_right,5,Turret,remote_turret,orig_890j_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_hijacked,hardpoint_turret_upper,5,Turret,manned_turret,orig_890j_scitem_turret_upper,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_hijacked,hardpoint_turret_lower,5,Turret,manned_turret,orig_890j_scitem_turret_lower,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_hijacked,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_890j_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_890jump_hijacked,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_890j_quad_s03_r,1,3,misl_s03_cs_fski_arrester
orig_890jump_hijacked,hardpoint_PDC_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked,hardpoint_PDC_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_remote_turret_left,5,Turret,remote_turret,orig_890j_scitem_remote_turret_2_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_hijacked_pisces,hardpoint_remote_turret_right,5,Turret,remote_turret,orig_890j_scitem_remote_turret_s5,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
orig_890jump_hijacked_pisces,hardpoint_turret_upper,5,Turret,manned_turret,orig_890j_scitem_turret_upper,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_hijacked_pisces,hardpoint_turret_lower,5,Turret,manned_turret,orig_890j_scitem_turret_lower,2,"4,4","behr_lasercannon_s4,behr_lasercannon_s4"
orig_890jump_hijacked_pisces,hardpoint_missilerack_lower_left,5,Fixed,missile,mrck_s05_orig_890j_quad_s03,1,3,misl_s03_cs_fski_arrester
orig_890jump_hijacked_pisces,hardpoint_missilerack_lower_right,5,Fixed,missile,mrck_s05_orig_890j_quad_s03_r,1,3,misl_s03_cs_fski_arrester
orig_890jump_hijacked_pisces,hardpoint_PDC_01,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_02,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_03,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_04,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_05,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_06,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_890jump_hijacked_pisces,hardpoint_PDC_07,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
orig_m50,hardpoint_weapon_gun_class1_left_wing,2,Gimbal,pilot,entityclassdefinition.mount_gimbal_s2,1,2,klwe_laserrepeater_s2
orig_m50,hardpoint_weapon_gun_class1_right_wing,2,Gimbal,pilot,entityclassdefinition.mount_gimbal_s2,1,2,klwe_laserrepeater_s2
orig_m50,hardpoint_weapon_missilerack_left,1,Fixed,missile,mrck_s01_behr_single_s01,1,1,misl_s01_ir_behr_marksman
orig_m50,hardpoint_weapon_missilerack_right,1,Fixed,missile,mrck_s01_behr_single_s01,1,1,misl_s01_ir_behr_marksman
orig_x1,hardpoint_weapon,1,Fixed,pilot,behr_lasercannon_s1,1,1,
orig_x1_force,hardpoint_weapon,1,Fixed,pilot,klwe_laserrepeater_s1,1,1,
rsi_apollo_medivac,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","gats_ballisticgatling_s3,gats_ballisticgatling_s3"
rsi_apollo_medivac,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_1,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","gats_ballisticgatling_s3,gats_ballisticgatling_s3"
rsi_apollo_medivac_tier_1,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_1,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_2,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","gats_ballisticgatling_s3,gats_ballisticgatling_s3"
rsi_apollo_medivac_tier_2,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_2,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_3,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","gats_ballisticgatling_s3,gats_ballisticgatling_s3"
rsi_apollo_medivac_tier_3,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_medivac_tier_3,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_medivac,1,2,
rsi_apollo_triage,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","behr_lasercannon_s3,behr_lasercannon_s3"
rsi_apollo_triage,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_1,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","behr_lasercannon_s3,behr_lasercannon_s3"
rsi_apollo_triage_tier_1,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_1,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_2,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","behr_lasercannon_s3,behr_lasercannon_s3"
rsi_apollo_triage_tier_2,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_2,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_3,hardpoint_turret,3,Turret,remote_turret,rsi_apollo_remote_turret,2,"3,3","behr_lasercannon_s3,behr_lasercannon_s3"
rsi_apollo_triage_tier_3,hardpoint_missile_left,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_apollo_triage_tier_3,hardpoint_missile_right,2,Fixed,missile,mrck_s02_rsi_apollo_triage,1,2,
rsi_aurora_cl,Hardpoint_Weapon_Nose_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_cl,Hardpoint_Weapon_Nose_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_cl,Hardpoint_Weapon_Wing_Top_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_cl,Hardpoint_Weapon_Wing_Top_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_cl,Hardpoint_Missiles_Top,2,Fixed,missile,mrck_s02_behr_dual_s01,1,1,misl_s01_em_thcn_taskforce
rsi_aurora_es,Hardpoint_Weapon_Nose_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,kbar_ballisticcannon_s1
rsi_aurora_es,Hardpoint_Weapon_Nose_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,kbar_ballisticcannon_s1
rsi_aurora_es,Hardpoint_Weapon_Wing_Top_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_es,Hardpoint_Weapon_Wing_Top_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_es,Hardpoint_Missiles_Top,2,Fixed,missile,mrck_s02_behr_dual_s01,1,1,misl_s01_em_thcn_taskforce
rsi_aurora_ln,Hardpoint_Weapon_Nose_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_ln,Hardpoint_Weapon_Nose_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_ln,Hardpoint_Weapon_Wing_Top_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_ln,Hardpoint_Weapon_Wing_Top_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_ln,Hardpoint_Missiles_Top,4,Fixed,missile,mrck_s04_behr_quad_s02,1,2,misl_s02_em_taln_dominator
rsi_aurora_lx,Hardpoint_Weapon_Nose_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_lx,Hardpoint_Weapon_Nose_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_lx,Hardpoint_Weapon_Wing_Top_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_lx,Hardpoint_Weapon_Wing_Top_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_lx,Hardpoint_Missiles_Top,3,Fixed,missile,mrck_s03_behr_dual_s02,1,2,misl_s02_cs_thcn_strikeforce
rsi_aurora_mr,Hardpoint_Weapon_Nose_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_mr,Hardpoint_Weapon_Nose_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,klwe_laserrepeater_s1
rsi_aurora_mr,Hardpoint_Weapon_Wing_Top_Right,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_mr,Hardpoint_Weapon_Wing_Top_Left,1,Gimbal,pilot,mount_gimbal_s1,1,1,
rsi_aurora_mr,Hardpoint_Missiles_Top,2,Fixed,missile,mrck_s02_behr_dual_s01,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda,hardpoint_gun_laser_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda,hardpoint_gun_laser_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda,hardpoint_gun_laser_bottom_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda,hardpoint_gun_laser_bottom_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda,hardpoint_turret_base_upper,6,Turret,manned_turret,rsi_constellation_scitem_turret_upper,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_andromeda,hardpoint_turret_base_lower,3,Turret,manned_turret,rsi_constellation_scitem_turret_lower,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_andromeda,hardpoint_missilerack_top_left_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda,hardpoint_missilerack_top_left_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda,hardpoint_missilerack_top_right_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda,hardpoint_missilerack_top_right_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda,hardpoint_missilerack_arm_body_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda,hardpoint_missilerack_arm_body_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda,hardpoint_missilerack_arm_tail_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda,hardpoint_missilerack_arm_tail_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_gun_laser_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_gun_laser_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_gun_laser_bottom_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_gun_laser_bottom_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,klwe_laserrepeater_s5
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_turret_base_upper,6,Turret,manned_turret,rsi_constellation_scitem_turret_upper,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_turret_base_lower,3,Turret,manned_turret,rsi_constellation_scitem_turret_lower,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_top_left_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_top_left_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_top_right_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_top_right_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_arm_body_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_arm_body_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_arm_tail_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_andromeda_unmanned_ninetails,hardpoint_missilerack_arm_tail_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_aquila,hardpoint_gun_laser_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
rsi_constellation_aquila,hardpoint_gun_laser_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
rsi_constellation_aquila,hardpoint_gun_laser_bottom_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
rsi_constellation_aquila,hardpoint_gun_laser_bottom_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,behr_lasercannon_s5
rsi_constellation_aquila,hardpoint_turret_base_lower,6,Turret,manned_turret,rsi_constellation_scitem_turret_lower,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_aquila,hardpoint_missilerack_top_left_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_aquila,hardpoint_missilerack_top_left_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_aquila,hardpoint_missilerack_top_right_front,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_aquila,hardpoint_missilerack_top_right_rear,5,Fixed,missile,mrck_s05_rsi_constellation,1,2,misl_s02_cs_thcn_strikeforce
rsi_constellation_phoenix,hardpoint_gun_laser_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix,hardpoint_gun_laser_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix,hardpoint_gun_laser_bottom_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix,hardpoint_gun_laser_bottom_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix,hardpoint_turret_base_upper,6,Turret,manned_turret,rsi_constellation_phoenix_turret_upper,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_phoenix,hardpoint_turret_base_lower,6,Turret,manned_turret,rsi_constellation_phoenix_turret_lower,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_phoenix,hardpoint_missilerack_arm_body_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix,hardpoint_missilerack_arm_body_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix,hardpoint_missilerack_arm_tail_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix,hardpoint_missilerack_arm_tail_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix,hardpoint_PDC,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
rsi_constellation_phoenix_emerald,hardpoint_gun_laser_top_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix_emerald,hardpoint_gun_laser_top_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix_emerald,hardpoint_gun_laser_bottom_left,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix_emerald,hardpoint_gun_laser_bottom_right,5,Gimbal,pilot,entityclassdefinition.mount_gimbal_s5,1,5,amrs_lasercannon_s5
rsi_constellation_phoenix_emerald,hardpoint_turret_base_upper,6,Turret,manned_turret,rsi_constellation_phoenix_turret_upper,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_phoenix_emerald,hardpoint_turret_base_lower,6,Turret,manned_turret,rsi_constellation_phoenix_turret_lower,2,"3,3","klwe_laserrepeater_s3,klwe_laserrepeater_s3"
rsi_constellation_phoenix_emerald,hardpoint_missilerack_arm_body_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix_emerald,hardpoint_missilerack_arm_body_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix_emerald,hardpoint_missilerack_arm_tail_left,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix_emerald,hardpoint_missilerack_arm_tail_right,4,Fixed,missile,mrck_s04_rsi_constellation,1,1,misl_s01_ir_behr_marksman
rsi_constellation_phoenix_emerald,hardpoint_PDC,2,Turret,pdc,turret_pdc_behr_a,1,1,behr_laserrepeater_pdc_s1
