filename,display_name,hull_hp_normalized,fuse_penetration_mult,component_penetration_mult,critical_explosion_chance,armor_hp,armor_resist_physical,armor_resist_energy,armor_resist_distortion,thruster_count,thruster_main_hp,thruster_retro_hp,thruster_mav_hp,thruster_vtol_hp,thruster_total_hp,turret_count,turret_total_hp,powerplant_count,powerplant_total_hp,cooler_count,cooler_total_hp,shield_gen_count,shield_gen_total_hp,qd_count,qd_total_hp,weapon_hardpoints,missile_hardpoints,total_hardpoints
drak_cutlass_red,Drake cutlass red,6750,0.7,0.5,0.2,3960,0.85,1.3,1.0,1,0,0,10240,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,17
drak_cutlass_red_ai_medicalrescue,Drake cutlass red ai medicalrescue,6750,0.7,0.5,0.2,3960,0.85,1.3,1.0,1,0,0,10240,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,17
drak_cutlass_red_bis2950,Drake cutlass red bis2950,6750,0.7,0.5,0.2,3960,0.85,1.3,1.0,1,0,0,10240,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,17
drak_cutlass_red_pu_ai_civ,Drake cutlass red pu ai civ,6750,0.7,0.5,1.0,3960,0.85,1.3,1.0,1,0,0,10240,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,17
drak_cutlass_red_pu_ai_civ_def,Drake cutlass red pu ai civ def,6750,0.7,0.5,1.0,3960,0.85,1.3,1.0,1,0,0,10240,0,10240,0,0,0,0,0,0,0,0,0,0,0,0,17
drak_cutlass_steel,Drake cutlass steel,6750,0.7,0.5,0.2,5640,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,52
drak_cutlass_steel_pu_ai_civ,Drake cutlass steel pu ai civ,6750,0.7,0.5,1.0,5640,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,52
drak_cutlass_steel_pu_ai_crim,Drake cutlass steel pu ai crim,6750,0.7,0.5,1.0,5640,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,52
drak_cutter,Drake cutter,6500,0.7,0.4,0.2,3900,0.85,1.3,1.0,20,36000,18000,126000,0,180000,0,0,1,170,1,110,1,170,1,120,2,5,71
drak_cutter_pu_ai_civ,Drake cutter pu ai civ,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,20,36000,18000,126000,0,180000,0,0,1,170,1,110,1,170,1,120,2,5,71
drak_cutter_pu_ai_crim,Drake cutter pu ai crim,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,20,36000,18000,126000,0,180000,0,0,1,170,1,110,1,170,1,120,2,5,71
drak_cutter_rambler,Drake cutter rambler,6500,0.7,0.4,0.2,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,170,1,110,1,170,1,120,3,5,79
drak_cutter_rambler_pu_ai_civ,Drake cutter rambler pu ai civ,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,170,1,110,1,170,1,120,3,5,79
drak_cutter_rambler_pu_ai_crim,Drake cutter rambler pu ai crim,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,170,1,110,1,170,1,120,3,5,79
drak_cutter_scout,Drake cutter scout,6500,0.7,0.4,0.2,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,650,1,430,1,170,1,120,2,4,79
drak_cutter_scout_pu_ai_civ,Drake cutter scout pu ai civ,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,650,1,430,1,170,1,120,2,4,79
drak_cutter_scout_pu_ai_crim,Drake cutter scout pu ai crim,6500,0.7,0.4,1.0,3900,0.85,1.3,1.0,22,36000,18000,144000,0,198000,0,0,1,650,1,430,1,170,1,120,2,4,79
drak_dragonfly,Drake dragonfly,2500,0.0,0.4,0.2,60,0.85,1.3,1.0,17,1300,3000,20000,0,24300,0,0,1,71,1,46,0,0,0,0,3,0,47
drak_dragonfly_pink,Drake dragonfly pink,2500,0.0,0.4,0.2,60,0.85,1.3,1.0,17,1300,3000,20000,0,24300,0,0,1,71,1,46,0,0,0,0,3,0,47
drak_dragonfly_yellow,Drake dragonfly yellow,2500,0.0,0.4,0.2,60,0.85,1.3,1.0,17,1300,3000,20000,0,24300,0,0,1,71,1,46,0,0,0,0,3,0,47
drak_golem,Drake golem,2500,0.0,0.5,0.2,1410,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_golem_collector_indust,Drake golem collector indust,2500,0.0,0.5,0.2,1410,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_golem_ox,Drake golem ox,2500,0.0,0.5,0.2,1410,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_golem_teach,Drake golem teach,2500,0.0,0.5,0.2,1410,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_herald,Drake herald,2500,0.7,0.5,0.2,1260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_herald_pu_ai_civ,Drake herald pu ai civ,2500,0.7,0.5,1.0,1260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_herald_pu_ai_civ_ftl,Drake herald pu ai civ ftl,2500,0.7,0.5,1.0,1260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_herald_pu_ai_crim,Drake herald pu ai crim,2500,0.7,0.5,1.0,1260,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drak_vulture,Drake vulture,12000,0.7,0.5,0.2,7200,0.85,1.3,1.0,20,24680,24680,122880,40960,213200,0,0,2,460,2,300,3,540,1,180,2,1,80
drak_vulture_pu_ai_civ,Drake vulture pu ai civ,12000,0.7,0.5,1.0,7200,0.85,1.3,1.0,20,24680,24680,122880,40960,213200,0,0,2,460,2,300,3,540,1,180,2,1,80
drak_vulture_pu_ai_civ_def,Drake vulture pu ai civ def,12000,0.7,0.5,1.0,7200,0.85,1.3,1.0,20,24680,24680,122880,40960,213200,0,0,2,460,2,300,3,540,1,180,2,1,80
drak_vulture_pu_ai_crim,Drake vulture pu ai crim,12000,0.7,0.5,1.0,7200,0.85,1.3,1.0,20,24680,24680,122880,40960,213200,0,0,2,460,2,300,3,540,1,180,2,1,80
drak_vulture_teach,Drake vulture teach,12000,0.7,0.5,0.2,7200,0.85,1.3,1.0,20,24680,24680,122880,40960,213200,0,0,2,460,2,300,3,540,1,180,2,1,78
eaobjectivedestructable_mininglaser,EA Objective mininglaser,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1500,1,130,1,150,0,0,1,0,17
eaobjectivedestructable_satellite,EA Objective satellite,2500,0.7,1.0,0.2,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espr_prowler,Esperia prowler,30000,0.7,0.5,0.2,7500,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,18,0,92
espr_prowler_ai_ea_supreme,Esperia prowler ai ea supreme,30000,0.7,0.5,1.0,7500,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,18,0,92
espr_prowler_ai_ea_supreme_spawn,Esperia prowler ai ea supreme spawn,30000,0.7,0.5,1.0,7500,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,18,0,92
espr_prowler_pu_ai_civ,Esperia prowler pu ai civ,30000,0.7,0.5,1.0,7500,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,18,0,92
espr_prowler_pu_ai_crim,Esperia prowler pu ai crim,30000,0.7,0.5,1.0,7500,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,18,0,92
espr_prowler_utility,Esperia prowler utility,30000,0.7,0.5,0.2,6300,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,600,2,700,1,350,6,0,68
espr_prowler_utility_collector_indust,Esperia prowler utility collector indust,30000,0.7,0.5,0.2,6300,0.85,1.3,1.0,30,39000,72000,428000,0,539000,0,0,1,590,2,960,2,1140,1,570,6,0,68
espr_talon,Esperia talon,2000,0.0,0.4,0.2,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,5,71
espr_talon_pu_ai_civ,Esperia talon pu ai civ,2000,0.0,0.4,1.0,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,5,71
espr_talon_pu_ai_crim,Esperia talon pu ai crim,2000,0.0,0.4,1.0,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,5,71
espr_talon_shrike,Esperia talon shrike,2000,0.0,0.4,0.2,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,13,79
espr_talon_shrike_pu_ai_civ,Esperia talon shrike pu ai civ,2000,0.0,0.4,1.0,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,13,79
espr_talon_shrike_pu_ai_crim,Esperia talon shrike pu ai crim,2000,0.0,0.4,1.0,1200,0.85,1.3,1.0,20,20000,10000,48000,8000,86000,0,0,1,220,2,240,2,260,1,130,2,13,79
glsn_shiv,Gallenson shiv,6750,0.0,0.5,0.2,3000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gama_syulen,Gatac syulen,2000,0.7,0.5,0.2,1200,0.85,1.3,1.0,33,6000,3000,24000,0,33000,0,0,1,170,1,110,2,340,1,120,1,8,84
gama_syulen_exec_military,Gatac syulen exec military,2000,0.7,0.5,0.2,1200,0.85,1.3,1.0,33,6000,3000,24000,0,33000,0,0,0,0,0,0,0,0,0,0,1,8,79
gama_syulen_exec_stealth,Gatac syulen exec stealth,2000,0.7,0.5,0.2,1200,0.85,1.3,1.0,33,6000,3000,24000,0,33000,0,0,0,0,0,0,0,0,0,0,1,8,79
krig_l21_wolf,Kruger l21 wolf,2500,0.0,0.4,0.2,1050,0.85,1.3,1.0,2,1600,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,4,8
krig_l21_wolf_collector_military,Kruger l21 wolf collector military,2500,0.0,0.4,0.2,1050,0.85,1.3,1.0,2,1600,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,4,8
krig_l21_wolf_collector_stealth,Kruger l21 wolf collector stealth,2500,0.0,0.4,0.2,1050,0.85,1.3,1.0,2,1600,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,4,8
krig_l22_alphawolf,Kruger l22 alphawolf,2500,0.0,0.4,0.2,1020,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
krig_p52_merlin,Kruger p52 merlin,1000,0.0,0.4,0.2,480,0.85,1.3,1.0,17,13000,17250,60000,0,90250,0,0,1,170,2,260,1,180,0,0,1,0,53
krig_p52_merlin_ea_ai_pir,Kruger p52 merlin ea ai pir,1000,0.0,0.4,1.0,480,0.85,1.3,1.0,17,13000,17250,60000,0,90250,0,0,1,170,2,260,1,180,0,0,1,0,53
krig_p52_merlin_ea_ai_uee,Kruger p52 merlin ea ai uee,1000,0.0,0.4,1.0,480,0.85,1.3,1.0,17,13000,17250,60000,0,90250,0,0,1,170,2,260,1,180,0,0,1,0,53
krig_p72_archimedes,Kruger p72 archimedes,1000,0.0,0.4,0.2,480,0.85,1.3,1.0,17,10000,12000,42000,0,64000,0,0,1,240,2,360,1,81,0,0,1,0,54
krig_p72_archimedes_emerald,Kruger p72 archimedes emerald,1000,0.0,0.4,0.2,480,0.85,1.3,1.0,17,10000,12000,42000,0,64000,0,0,1,240,2,360,1,81,0,0,1,0,54
misc_fortune,MISC fortune,20188,0.7,0.5,0.2,9120,0.85,1.3,1.0,0,0,0,0,0,0,0,0,1,560,1,480,0,0,1,180,1,0,25
misc_fortune_collector_industrial,MISC fortune collector industrial,20188,0.7,0.5,0.2,9120,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22
misc_fortune_teach,MISC fortune teach,20188,0.7,0.5,0.2,9120,0.85,1.3,1.0,0,0,0,0,0,0,0,0,1,560,1,480,0,0,1,180,1,0,23
misc_freelancer,MISC freelancer,9500,0.7,0.6,0.2,5700,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,98
misc_freelancer_dur,MISC freelancer dur,9500,0.7,0.6,0.2,3720,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,97
misc_freelancer_dur_pu_ai_civ,MISC freelancer dur pu ai civ,9500,0.7,0.6,1.0,3720,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,97
misc_freelancer_dur_pu_ai_civ_def,MISC freelancer dur pu ai civ def,9500,0.7,0.6,1.0,3720,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,97
misc_freelancer_dur_pu_ai_crim,MISC freelancer dur pu ai crim,9500,0.7,0.6,1.0,3720,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,97
misc_freelancer_max,MISC freelancer max,9500,0.7,0.6,0.2,5700,0.85,1.3,1.0,20,63000,58240,161400,0,282640,0,0,2,940,2,700,3,1230,1,410,5,3,100
misc_freelancer_max_pu_ai_civ,MISC freelancer max pu ai civ,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,20,63000,58240,161400,0,282640,0,0,2,940,2,700,3,1230,1,410,5,3,100
misc_freelancer_max_pu_ai_civ_def,MISC freelancer max pu ai civ def,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,20,63000,58240,161400,0,282640,0,0,2,940,2,700,3,1230,1,410,5,3,100
misc_freelancer_max_pu_ai_crim,MISC freelancer max pu ai crim,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,20,63000,58240,161400,0,282640,0,0,2,940,2,700,3,1230,1,410,5,3,100
misc_freelancer_mis,MISC freelancer mis,9500,0.7,0.5,0.2,3900,0.85,1.3,1.0,18,31500,58240,161400,0,251140,0,0,2,1500,2,980,3,1740,1,660,6,23,121
misc_freelancer_mis_pu_ai_civ,MISC freelancer mis pu ai civ,9500,0.7,0.5,1.0,3900,0.85,1.3,1.0,18,31500,58240,161400,0,251140,0,0,2,1500,2,980,3,1740,1,660,6,23,121
misc_freelancer_mis_pu_ai_crim,MISC freelancer mis pu ai crim,9500,0.7,0.5,1.0,3900,0.85,1.3,1.0,18,31500,58240,161400,0,251140,0,0,2,1500,2,980,3,1740,1,660,6,23,121
misc_freelancer_mis_pu_ai_ninetails,MISC freelancer mis pu ai ninetails,9500,0.7,0.5,1.0,3900,0.85,1.3,1.0,18,31500,58240,161400,0,251140,0,0,2,1500,2,980,3,1740,1,660,6,23,121
misc_freelancer_pu_ai_civ,MISC freelancer pu ai civ,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,98
misc_freelancer_pu_ai_civ_def,MISC freelancer pu ai civ def,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,98
misc_freelancer_pu_ai_crim,MISC freelancer pu ai crim,9500,0.7,0.6,1.0,5700,0.85,1.3,1.0,17,31500,43680,161400,0,236580,0,0,2,940,2,700,3,1230,1,410,5,3,98
misc_fury,MISC fury,1450,0.0,0.5,0.2,892,0.85,1.3,1.0,16,30000,0,84000,0,114000,0,0,1,200,2,260,1,110,0,0,1,6,57
misc_fury_lx,MISC fury lx,1450,0.0,0.5,0.2,826,0.85,1.3,1.0,20,30000,0,112000,0,142000,0,0,1,200,2,138,1,72,0,0,1,1,57
misc_fury_lx_ai_civ,MISC fury lx ai civ,1450,0.0,0.5,1.0,826,0.85,1.3,1.0,20,30000,0,112000,0,142000,0,0,1,200,2,138,1,72,0,0,1,1,57
misc_fury_miru,MISC fury miru,1450,0.0,0.5,0.2,892,0.85,1.3,1.0,16,30000,0,84000,0,114000,0,0,1,200,2,260,1,110,0,0,5,7,62
misc_fury_miru_pu_ai_civ,MISC fury miru pu ai civ,1450,0.0,0.5,1.0,892,0.85,1.3,1.0,16,30000,0,84000,0,114000,0,0,1,200,2,260,1,110,0,0,5,7,62
misc_fury_pu_ai_civ,MISC fury pu ai civ,1450,0.0,0.5,1.0,892,0.85,1.3,1.0,16,30000,0,84000,0,114000,0,0,1,200,2,260,1,110,0,0,1,6,57
misc_hull_a,MISC hull a,20000,0.7,0.4,0.2,12000,0.85,1.3,1.0,21,11400,21000,142800,42000,217200,0,0,1,220,2,260,1,430,1,180,2,0,62
misc_hull_a_pu_ai_civ,MISC hull a pu ai civ,20000,0.7,0.4,1.0,12000,0.85,1.3,1.0,21,11400,21000,142800,42000,217200,0,0,1,220,2,260,1,430,1,180,2,0,62
misc_hull_a_pu_ai_civ_def,MISC hull a pu ai civ def,20000,0.7,0.4,1.0,12000,0.85,1.3,1.0,21,11400,21000,142800,42000,217200,0,0,1,220,2,260,1,430,1,180,2,0,62
misc_hull_a_pu_ai_crim,MISC hull a pu ai crim,20000,0.7,0.4,1.0,12000,0.85,1.3,1.0,21,11400,21000,142800,42000,217200,0,0,1,220,2,260,1,430,1,180,2,0,62
misc_hull_c,MISC hull c,60000,0.7,0.9,0.2,36000,0.85,1.3,1.0,34,90000,60000,240000,120000,510000,0,0,2,4200,2,3600,4,5600,1,1400,2,0,130
misc_hull_c_ai_civ,MISC hull c ai civ,60000,0.7,0.9,1.0,36000,0.85,1.3,1.0,34,90000,60000,240000,120000,510000,0,0,2,4200,2,3600,4,5600,1,1400,2,0,130
misc_hull_c_ai_crim,MISC hull c ai crim,60000,0.7,0.9,1.0,36000,0.85,1.3,1.0,34,90000,60000,240000,120000,510000,0,0,2,4200,2,3600,4,5600,1,1400,2,0,130
misc_prospector,MISC prospector,8198,0.7,0.5,0.2,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_collector_indust,MISC prospector collector indust,8198,0.7,0.5,0.2,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,740,1,550,3,630,1,210,1,0,60
misc_prospector_pu_ai_civ,MISC prospector pu ai civ,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_pu_ai_civ_def,MISC prospector pu ai civ def,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_pu_ai_crim,MISC prospector pu ai crim,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_pu_ai_ninetails,MISC prospector pu ai ninetails,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_pu_ai_nt,MISC prospector pu ai nt,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_prospector_pu_ai_nt_nonlethal,MISC prospector pu ai nt nonlethal,8198,0.7,0.5,1.0,8280,0.85,1.3,1.0,18,34200,31500,120000,0,185700,0,0,1,560,1,480,3,540,1,180,1,0,60
misc_razor,MISC razor,800,0.0,0.4,0.2,480,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc_razor_ex,MISC razor ex,800,0.0,0.4,0.2,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,1,170,2,220,1,130,1,130,0,1,24
misc_razor_ex_pu_ai_civ,MISC razor ex pu ai civ,800,0.0,0.4,1.0,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,1,170,2,220,1,130,1,130,0,1,24
misc_razor_ex_pu_ai_crim,MISC razor ex pu ai crim,800,0.0,0.4,1.0,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,1,170,2,220,1,130,1,130,0,1,24
misc_razor_lx,MISC razor lx,800,0.0,0.4,0.2,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,0,0,0,0,0,0,0,0,0,0,17
misc_razor_lx_pu_ai_civ,MISC razor lx pu ai civ,800,0.0,0.4,1.0,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,0,0,0,0,0,0,0,0,0,0,17
misc_razor_lx_pu_ai_crim,MISC razor lx pu ai crim,800,0.0,0.4,1.0,480,0.85,1.3,1.0,16,11340,10000,54720,0,76060,0,0,0,0,0,0,0,0,0,0,0,0,17
misc_razor_pu_ai_civ,MISC razor pu ai civ,800,0.0,0.4,1.0,480,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc_razor_pu_ai_crim,MISC razor pu ai crim,800,0.0,0.4,1.0,480,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
misc_reliant,MISC reliant,2500,0.0,0.4,0.2,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,260,2,300,1,150,3,6,56
misc_reliant_mako,MISC reliant mako,2500,0.0,0.4,0.2,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,220,2,260,1,130,4,6,62
misc_reliant_mako_pu_ai_civ,MISC reliant mako pu ai civ,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,220,2,260,1,130,4,6,62
misc_reliant_mako_pu_ai_crim,MISC reliant mako pu ai crim,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,220,2,260,1,130,4,6,62
misc_reliant_pu_ai_civ,MISC reliant pu ai civ,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,260,2,300,1,150,3,6,56
misc_reliant_pu_ai_crim,MISC reliant pu ai crim,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,260,2,300,1,150,3,6,56
misc_reliant_sen,MISC reliant sen,2500,0.0,0.4,0.2,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,300,2,360,1,180,4,6,57
misc_reliant_sen_pu_ai_civ,MISC reliant sen pu ai civ,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,300,2,360,1,180,4,6,57
misc_reliant_sen_pu_ai_crim,MISC reliant sen pu ai crim,2500,0.0,0.4,1.0,1800,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,300,2,360,1,180,4,6,57
misc_reliant_tana,MISC reliant tana,2500,0.0,0.4,0.2,2100,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,360,2,420,1,240,6,22,74
misc_reliant_tana_pu_ai_civ,MISC reliant tana pu ai civ,2500,0.0,0.4,1.0,2100,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,360,2,420,1,240,6,22,74
misc_reliant_tana_pu_ai_crim,MISC reliant tana pu ai crim,2500,0.0,0.4,1.0,2100,0.85,1.3,1.0,18,42000,25000,50000,0,117000,0,0,1,220,2,360,2,420,1,240,6,22,74
misc_starfarer,MISC starfarer,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,116
misc_starfarer_ai_civ_shipboarded,MISC starfarer ai civ shipboarded,31500,0.7,0.6,1.0,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,114
misc_starfarer_ai_civ_shipboarded_nocargogridmarkup,MISC starfarer ai civ shipboarded nocargogridmarkup,31500,0.7,0.6,1.0,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,114
misc_starfarer_gemini,MISC starfarer gemini,33059,0.7,0.6,0.2,19800,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,2100,2,2600,3,4200,1,1800,1,10,128
misc_starfarer_gemini_derelict_body_a,MISC starfarer gemini derelict body a,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,0,0,0,0,0,0,9
misc_starfarer_gemini_derelict_body_b,MISC starfarer gemini derelict body b,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,2,2800,0,0,0,0,23
misc_starfarer_gemini_derelict_body_c,MISC starfarer gemini derelict body c,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,2,2800,0,0,0,0,23
misc_starfarer_gemini_derelict_body_c_lootable,MISC starfarer gemini derelict body c lootable,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,2,2800,0,0,0,0,23
misc_starfarer_gemini_derelict_body_d,MISC starfarer gemini derelict body d,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,2,2800,0,0,0,0,20
misc_starfarer_gemini_derelict_body_e,MISC starfarer gemini derelict body e,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,5,21000,84712,0,0,105712,0,0,0,0,0,0,2,2800,0,0,0,0,23
misc_starfarer_gemini_derelict_nose,MISC starfarer gemini derelict nose,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,2,0,42356,0,0,42356,0,0,0,0,0,0,2,2800,0,0,0,0,16
misc_starfarer_gemini_derelict_tail_left,MISC starfarer gemini derelict tail left,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,3,0,63534,0,0,63534,0,0,0,0,0,0,2,2800,0,0,0,0,20
misc_starfarer_gemini_derelict_tail_right,MISC starfarer gemini derelict tail right,33059,0.7,0.6,0.2,18900,0.85,1.3,1.0,3,0,42356,21000,0,63356,0,0,0,0,0,0,2,2800,0,0,0,0,20
misc_starfarer_gemini_pu_ai_crim,MISC starfarer gemini pu ai crim,33059,0.7,0.6,1.0,19800,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,2100,2,2600,3,4200,1,1800,1,10,125
misc_starfarer_gemini_pu_ai_uee,MISC starfarer gemini pu ai uee,33059,0.7,0.6,1.0,19800,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,2100,2,2600,3,4200,1,1800,1,10,125
misc_starfarer_nointerior,MISC starfarer nointerior,31500,0.7,0.6,0.2,18900,0.85,1.3,1.0,21,21000,42356,297000,84000,444356,0,0,1,1800,2,2400,3,4200,1,1400,1,1,116
